2015-05-17,11:22:00,Manhattan
2015-05-17,11:22:00,Bronx
2015-05-17,11:22:00,Manhattan
2015-05-17,11:22:00,Manhattan
2015-05-17,11:22:00,Queens
2015-05-17,11:22:00,Manhattan
2015-05-17,11:22:00,Manhattan
2015-05-17,11:22:00,Manhattan
2015-05-17,11:22:00,Bronx
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Brooklyn
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Queens
2015-05-17,11:23:00,Brooklyn
2015-05-17,11:23:00,Brooklyn
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Manhattan
2015-05-17,11:23:00,Brooklyn
2015-05-17,11:23:00,Manhattan
2015-05-17,11:24:00,Brooklyn
2015-05-17,11:24:00,Manhattan
2015-05-17,11:25:00,Manhattan
2015-05-17,11:25:00,Manhattan
2015-05-17,11:25:00,Manhattan
2015-05-17,11:25:00,Manhattan
2015-05-17,11:25:00,Brooklyn
2015-05-17,11:25:00,Brooklyn
2015-05-17,11:25:00,Manhattan
2015-05-17,11:26:00,Manhattan
2015-05-17,11:26:00,Manhattan
2015-05-17,11:26:00,Bronx
2015-05-17,11:26:00,Manhattan
2015-05-17,11:26:00,Manhattan
2015-05-17,11:26:00,Manhattan
2015-05-17,11:26:00,Manhattan
2015-05-17,11:26:00,Manhattan
2015-05-17,11:27:00,Manhattan
2015-05-17,11:27:00,Brooklyn
2015-05-17,11:27:00,Queens
2015-05-17,11:27:00,Manhattan
2015-05-17,11:27:00,Brooklyn
2015-05-17,11:27:00,Manhattan
2015-05-17,11:27:00,Manhattan
2015-05-17,11:27:00,Brooklyn
2015-05-17,11:28:00,Manhattan
2015-05-17,11:28:00,Manhattan
2015-05-17,11:28:00,Brooklyn
2015-05-17,11:28:00,Manhattan
2015-05-17,11:28:00,Manhattan
2015-05-17,11:28:00,Manhattan
2015-05-17,11:29:00,Manhattan
2015-05-17,11:29:00,Brooklyn
2015-05-17,11:29:00,Manhattan
2015-05-17,11:29:00,Brooklyn
2015-05-17,11:29:00,Manhattan
2015-05-17,11:29:00,Manhattan
2015-05-17,11:29:00,Manhattan
2015-05-17,11:30:00,Queens
2015-05-17,11:30:00,Manhattan
2015-05-17,11:30:00,Brooklyn
2015-05-17,11:30:00,Brooklyn
2015-05-17,11:30:00,Manhattan
2015-05-17,11:30:00,Manhattan
